,A,XylR,Crp
ecoli_00415,0.2774296865,0.5307423515,0.164713793
ecoli_00416,0.6631993098,0.7254661315,0.075804102
ecoli_00417,-0.4227587472,-0.49252031150000003,-0.056768665
ecoli_00418,-1.3400068734000001,-0.6884753635,-0.10699186200000001
ecoli_00419,-1.540508663,-0.4349000295,-0.007091699000000001
ecoli_00420,-1.0729783659,-0.40738696150000003,-0.044047578000000004
ecoli_00421,0.3785372759,0.7519608065000001,0.07381628
ecoli_00422,0.6013920632,0.6819215515,0.140506256
ecoli_00423,-0.7918319862000001,-0.062280032500000006,0.119931675
ecoli_00424,-0.528839338,-0.015626953500000002,0.10594186400000001
ecoli_00425,-1.6873738181,-0.6421688525,0.057352916000000004
ecoli_00426,-1.0882868555,-0.5237680245,0.174084083
ecoli_00427,-0.8726854246,-0.20070540650000002,-0.07088768
ecoli_00428,-0.21615968230000002,-0.21160960550000002,0.028525377
ecoli_00429,-0.0591132892,-0.2360890455,0.032825572000000004
ecoli_00430,-0.0900956021,-0.32814458950000003,0.037217243000000004
ecoli_00431,0.7493549445000001,0.6146108475000001,0.286125693
ecoli_00432,1.2928792919,1.0762203155,0.30561196300000004
ecoli_00433,0.7923858335,0.7724898775,-0.027297961000000003
ecoli_00434,1.1006271092,0.5936697435,-0.086313521
ecoli_00435,-0.49171634070000003,0.1376925525,0.23749544300000003
ecoli_00436,-0.49670916610000004,0.0320833275,0.42203483300000005
ecoli_00437,-0.3154801011,-0.1695080065,0.06875389400000001
ecoli_00438,-0.42800664850000003,-0.2486503675,0.12083432100000001
ecoli_00439,1.4820705758,0.2876813985,-0.035753444
ecoli_00440,1.4592008793,0.42613171450000004,0.110043497
ecoli_00441,-0.7606492184,-0.3801101465,0.129309161
ecoli_00442,-1.4935029833,-0.2701291805,0.251086443
ecoli_00443,-0.27320756220000003,-0.2501058405,-0.022647861000000002
ecoli_00444,-0.22783286200000002,-0.3414423595,-0.007290675000000001
ecoli_00445,1.0308882399,0.7811262445,0.039920518
ecoli_00446,1.2298747703,0.6649058255,0.206041613
ecoli_00447,0.4261282514,0.3876241445,0.426042593
ecoli_00448,0.30409770410000003,0.23817003050000002,0.345369843
ecoli_00449,2.041243838,0.3685957945,0.413744223
ecoli_00450,1.7874112411,0.1029896565,0.374689043
ecoli_00451,0.6062844861000001,0.2487358215,0.208151253
ecoli_00452,0.8744642999000001,0.2020204645,0.291227723
ecoli_00453,2.2348480467,0.3136428725,0.35863981300000003
ecoli_00454,2.2656286365,-0.1250758505,0.29102474300000003
ecoli_00455,0.44033571650000003,-0.3562581265,0.372321163
ecoli_00456,0.1102062058,-0.5205730755,0.554500683
ecoli_00457,0.32649847330000004,-0.0917958375,0.729717593
ecoli_00458,0.4097602436,-0.1299403515,0.8032040530000001
ecoli_00459,0.6748244101,-0.1197005185,0.699493633
ecoli_00460,0.5873979526,-0.0343274755,0.8078232030000001
ecoli_00461,5.7437647025,-1.3294227265,0.7253874130000001
ecoli_00462,6.3042084962,-1.2568756305,0.8432000030000001
ecoli_00463,5.8278663706,-0.21524909050000002,0.45295403300000003
ecoli_00464,5.8925112095,-0.3011621345,0.513648663
ecoli_00465,6.8686561578,-0.6989975995000001,-1.00432669
ecoli_00466,6.8880471185,-0.8845950515000001,-1.132510871
ecoli_00467,2.2049262689,-0.1499642485,0.905930643
ecoli_00468,2.4952789108,0.1232379115,0.882795573
ecoli_00469,6.6980527265,-1.0235434205,-1.207481932
ecoli_00470,6.7092875651,-0.8893211515,-1.260247428
ecoli_00471,5.7797537682,-1.2833612745,1.209290043
ecoli_00472,5.6219496709,-1.1240431945,1.196778413
ecoli_00473,5.4238979109,-0.5696792325,0.560846033
ecoli_00474,5.5438961397,-0.2976127145,0.640789563
ecoli_00475,1.8472630991,-0.2613751545,1.046254113
ecoli_00476,1.9430150748,-0.026157805500000002,1.048489943
ecoli_00477,2.5998286965,-0.0534868815,0.995224693
ecoli_00478,2.4509973236,-0.1505360195,1.040602243
ecoli_00479,1.9092773932,-0.0201921085,0.088105161
ecoli_00480,1.7303632825,-0.0714518145,0.12273579200000001
ecoli_00481,0.8918383474,-0.4022753525,0.04519701
ecoli_00482,0.9269767145000001,-0.3062799955,-0.003365355
ecoli_00483,0.7247592063,-0.08680394550000001,0.731063943
ecoli_00484,0.1494944319,0.0711906265,0.757859213
ecoli_00485,-0.5884800101000001,-2.2525226655,-0.51730162
ecoli_00486,-0.9559088179,-2.3367741295,-0.48681598000000004
ecoli_00487,6.0146835636,-1.1616095815,0.858421713
ecoli_00488,6.1658708138,-0.7346303165,0.9214160130000001
ecoli_00489,4.4324529017,-0.6624011465,0.6655188230000001
ecoli_00490,4.6311497961,-0.6005653415000001,0.700550933
ecoli_00491,2.4571993362,-0.1294585835,0.536767573
ecoli_00492,2.53947993,-0.0433849885,0.5696375730000001
ecoli_00493,1.5949210297,-0.2351420165,0.833890483
ecoli_00494,1.63128186,-0.1937342675,0.8158754130000001
ecoli_00495,2.8772877766000002,-0.2408672275,-0.04219238
ecoli_00496,2.6507223913,0.0259157435,-0.041591509000000006
ecoli_00497,6.1902151569,-0.8302944125,-1.18682151
ecoli_00498,6.0190405093,-0.8381312485,-1.187464975
ecoli_00499,1.3609694292,-0.2339759985,-0.09970663
ecoli_00500,1.3537578618000001,-0.2260314105,-0.12142913200000001
ecoli_00501,2.7597387165000002,-0.4643665755,0.733850203
ecoli_00502,2.2568074235,-0.3756343735,0.730520613
ecoli_00503,5.892166014,-0.5148460355,0.575463063
ecoli_00504,5.8315009382,-0.6566022625,0.539484413
ecoli_00505,3.3430074455,-0.4163928045,0.9893765630000001
ecoli_00506,3.4150529286999998,-0.0911787875,1.092255943
ecoli_00507,-0.013521624400000001,-0.4188499315,0.649175273
ecoli_00508,0.3699227071,-0.2267364705,0.406217943
ecoli_00509,0.5804712544,-0.2211978705,0.574315623
ecoli_00510,0.3364313174,-0.11204143150000001,0.6016396030000001
ecoli_00511,-1.2822675874,-2.3280029175,-0.395497808
ecoli_00512,-1.2128415563,-2.2900855805,-0.420119436
ecoli_00513,6.3625879775,-0.8782431535,-1.287916309
ecoli_00514,6.7938544748,-0.9067539525,-1.163147485
ecoli_00515,1.6036481379,-0.4174934355,0.665530193
ecoli_00516,1.3251888942,-0.2612399265,0.6831118230000001
ecoli_00517,-1.1819293978,-0.1834180515,0.040594261
ecoli_00518,-0.856103225,-0.09793763550000001,0.219280403
ecoli_00519,-1.4226876192,0.0423522755,1.110700303
ecoli_00520,-0.8812293699,-0.0778766945,0.843117993
ecoli_00521,-1.0144804436,0.1315845015,0.9049245530000001
ecoli_00522,-0.8823073746000001,0.2307926395,1.048487963
ecoli_00523,-1.0423319829,0.1565586925,0.7018120830000001
ecoli_00524,0.6235368416,-0.44076087350000004,0.40668794300000005
ecoli_00525,0.7144897533,-0.3789428945,0.36532405300000004
ecoli_00526,1.1999856538,-0.0925051545,0.389190503
ecoli_00527,1.501985242,0.0503787975,0.43728822300000003
ecoli_00528,0.1247354085,-0.9011089325,-0.610562742
ecoli_00529,-0.5298109928,-1.3024647675,-0.773419076
ecoli_00530,-0.08169994100000001,-0.7935773875000001,0.051653856000000005
ecoli_00531,-0.9228268949,-1.4650767365,-0.9425002680000001
ecoli_00532,0.1605345655,0.0016862555,0.7026568830000001
ecoli_00533,0.4463903185,-0.0033009795,0.947477173
ecoli_00534,-0.28820648790000003,-0.1859020495,0.7939082030000001
ecoli_00535,0.0617238119,-0.00035650950000000003,1.056964733
ecoli_00536,-0.0006492818,-0.7209882625,-0.24247490100000002
ecoli_00537,0.5006982645,-0.5739027015,-0.20438087800000002
ecoli_00538,0.2246754822,-0.9431060585000001,0.088597729
ecoli_00539,-0.2156446163,-0.9398963565,0.14973729300000002
ecoli_00540,0.8668946966000001,-1.3478548365,-0.7757600000000001
ecoli_00541,0.2757050434,-1.2712608895,-0.573824628
ecoli_00542,0.7988092428,-1.2018560575000001,-0.910153037
ecoli_00543,1.4121850346,-0.8308853885,-0.9544832510000001
ecoli_00544,0.4147021863,-1.8352840085,-0.588176502
ecoli_00545,0.0603615489,-1.6886278445,-0.8824148350000001
ecoli_00546,-1.8747408466,-0.3610667665,0.767703793
ecoli_00547,-1.9919395948,-0.4617495365,0.727341753
ecoli_00548,-1.9435339751,-0.5440732175,0.616797033
ecoli_00549,-1.7250672640000002,-0.6039993335,0.8796841830000001
ecoli_00550,-1.1482663928,-0.3868259905,0.9722065830000001
ecoli_00551,-1.2168479455,-0.3428157325,1.096863553
ecoli_00552,-1.6437753531000001,-0.6281395615,0.40261139300000004
ecoli_00553,-2.1960635799,-0.6173060035,0.201186783
ecoli_00554,-1.4158604896,-0.3430919575,0.613315693
ecoli_00555,-1.2805769828,-0.41367318950000004,0.806008833
ecoli_00556,-1.035401834,-0.1730797075,1.099164733
ecoli_00557,-1.4446484678,-0.0535827885,1.124829123
ecoli_00558,-0.1231848509,-0.4966882735,-0.037079376000000004
ecoli_00559,-0.1366216989,-0.4065144345,-0.11367244900000001
ecoli_00560,-0.5265175793,-0.6872563325000001,0.407816973
ecoli_00561,-0.7739733470000001,-0.3371226115,0.321498873
ecoli_00562,1.7616713596,-0.7281750355000001,0.963881143
ecoli_00563,1.8107733605,-0.4422262165,1.226371643
ecoli_00564,-1.1173549286,-0.3718622875,0.654686623
ecoli_00565,-0.9789622360000001,-0.1483083835,0.625724853
ecoli_00566,-0.7567206128,-0.0823514875,1.494979073
ecoli_00567,-0.9921655215,0.0152580005,1.442336843
ecoli_00568,-1.0679535393,-0.2744464205,0.607936503
ecoli_00569,-1.063515361,-0.1481910735,0.622877623
ecoli_00570,-0.816966105,-0.1386713745,0.496195963
ecoli_00571,-0.48656636810000004,-0.1063300565,0.602191523
ecoli_00572,-0.6698248558000001,-0.2635027565,0.625901413
ecoli_00573,-0.4058396187,-0.3283606495,1.045357503
ecoli_00574,-0.4276314103,-0.1636941575,1.6003325529999999
ecoli_00575,-0.7672526510000001,-0.6212093155,1.598090103
ecoli_00576,-1.6717138786999999,-0.6095408055,0.982030343
ecoli_00577,-1.3631041143,-0.36562960050000004,1.277154773
ecoli_00578,-1.031014645,-0.3133820075,1.232406513
ecoli_00579,-1.2890990565,-0.2988225275,0.6953416530000001
ecoli_00580,-1.4563077219,-0.1655697005,1.004531303
ecoli_00581,-1.5859357464000001,-0.5929939405,0.830057743
ecoli_00582,0.7207638573,0.19241621050000002,0.46653734300000005
ecoli_00583,0.1196643592,-0.0323896175,0.224964563
ecoli_00584,-1.0970976356,0.0975228535,1.323272493
ecoli_00585,-1.0402324099,0.1232491215,1.432955703
ecoli_00586,-1.1179797399,-0.1412691445,0.225153443
ecoli_00587,-1.2603897519,-0.1500068645,0.48006017300000003
ecoli_00588,-0.1983604508,-0.18166862250000002,0.43674846300000003
ecoli_00589,-0.4768581492,-0.0163461975,0.46680216300000005
ecoli_00590,1.1823741789,-0.3940490715,0.390658013
ecoli_00591,1.1892598958,-0.33414737650000004,0.545242793
ecoli_00592,-0.433345009,-0.3349409935,0.982287223
ecoli_00593,-0.5045532460000001,-0.2522140805,0.887445543
ecoli_00594,-0.9658129283,-0.2666072805,0.5704754430000001
ecoli_00595,-0.8429002742,-0.26324687350000003,0.592155203
ecoli_00596,-1.1157523504,-0.6322187375,0.307201803
ecoli_00597,-1.1883643829000001,-0.1986689745,0.42239436300000005
ecoli_00598,-1.4862240409,-0.6568071325,0.6522730330000001
ecoli_00599,-1.2055809526,-0.6203345895,0.25258847300000004
ecoli_00600,-0.8062831515000001,-0.7876358825,-0.387833971
ecoli_00601,-0.5635544951,-0.3936892475,-0.184451325
ecoli_00602,-0.7721661463,-0.3315266475,0.006036631000000001
ecoli_00603,-0.7193076361,-0.5149522185000001,0.018638846
ecoli_00604,-0.6703083106000001,-0.17664851650000002,0.231216303
ecoli_00605,-0.6362497706,-0.4983804825,-0.144563632
ecoli_00606,-1.6847545236,-0.0748798185,0.079864026
ecoli_00607,-1.8721067339,0.1005528165,0.7592634930000001
ecoli_00608,-1.272592087,-0.2822104635,0.17330999300000002
ecoli_00609,-1.2818932432999999,0.1545458465,0.429255013
ecoli_00610,-1.244905641,0.0756864185,0.557660793
ecoli_00611,-0.9369123880000001,-0.0592560655,0.305956793
ecoli_00612,-1.1784926214,0.1699858955,0.860010453
ecoli_00613,-1.1276508215,0.13383374350000002,0.9657211630000001
ecoli_00614,-0.6897704658,0.0137423825,0.8571940530000001
ecoli_00615,-1.5067850506,-0.41281499850000003,0.8164901330000001
ecoli_00616,-0.6327479726,0.0756727205,1.026877023
ecoli_00617,-0.6281230259,-0.0230615215,0.8530044830000001
ecoli_00618,-1.3443393124,-0.0663729105,0.329227253
ecoli_00619,-0.6284922275,-0.0750095805,0.307710333
ecoli_00620,1.808800908,0.9344968385,1.452259763
ecoli_00621,1.755139614,0.7721404415,1.438498573
ecoli_00622,1.2335615846,0.1382697055,0.39244801300000004
ecoli_00623,1.1843746069,0.2333757525,0.38625268300000004
ecoli_00624,1.1399193765,0.0748314895,0.406975843
ecoli_00625,0.9675383955,0.1075984505,0.42339976300000004
ecoli_00626,1.1509794587,0.19302372950000002,0.19224848300000003
ecoli_00627,0.8625325695,-0.0703381165,0.130605479
ecoli_00628,0.8250552457,0.3679649585,0.529755863
ecoli_00629,1.3442293378,0.10700899950000001,0.603931893
ecoli_00630,1.3549818138,0.1526562175,0.502758963
ecoli_00631,1.9593678272,0.2546538325,0.5975511530000001
ecoli_00632,1.5479973871000001,0.0956201495,0.44156927300000004
ecoli_00633,1.3159791234,0.10809434450000001,0.593116823
ecoli_00634,1.0670995838,0.0883776965,0.526768513
ecoli_00635,0.9499632330000001,0.0497374405,0.43985790300000005
ecoli_00636,1.9785337436,0.0690100745,0.525016043
ecoli_00637,1.7479761559,0.4196318815,0.7535511330000001
ecoli_00638,1.4041975446000001,0.1195041555,0.324298403
ecoli_00639,1.2917543272,-0.0271453115,0.324672993
ecoli_00640,1.7655832741,0.2144963695,0.44124815300000003
ecoli_00641,2.1593135221,0.0262858995,0.327799773
ecoli_00642,1.7048873613,0.24244661250000002,0.45389948300000005
ecoli_00643,1.7306182030000001,0.2185879245,0.769870103
ecoli_00644,1.3521365462000001,0.1095506795,0.319938133
ecoli_00645,1.2151381371,0.0835851195,0.31512674300000004
ecoli_00646,1.0780519097,0.1075750845,0.310797363
ecoli_00647,1.0709068464,0.2294318515,0.447846893
ecoli_00648,1.1037945579,0.1260104525,0.307534513
ecoli_00649,1.1183227559,-0.0655807545,0.222644383
ecoli_00650,0.9690841181000001,0.0840741545,0.341263333
ecoli_00651,0.7793558735,-0.0305567695,0.27857460300000003
ecoli_00652,2.1474658009,0.0249079235,0.729185823
ecoli_00653,2.1433499891,-0.0558955245,0.851554463
ecoli_00654,0.9866173163,0.0021074105000000003,0.358384973
ecoli_00655,0.6872759015000001,0.08218671350000001,0.436830013
ecoli_00656,1.0729596281,0.0333015045,0.303904393
ecoli_00657,1.0520242248,-0.0702986255,0.315796993
ecoli_00658,1.204020537,-0.1914532145,0.05462642
ecoli_00659,0.7472931219000001,-0.2475585585,0.23617991300000002
ecoli_00660,1.5013339997,0.2232174445,0.708976563
ecoli_00661,1.2823289886,0.2631815395,0.661218473
ecoli_00662,0.8399085323000001,-0.0847493145,0.188410083
ecoli_00663,0.8062294077000001,-0.0721363995,0.048706611000000004
ecoli_00664,1.1729586505,0.2799257455,0.450496543
ecoli_00665,1.104537574,0.0612685875,0.38589769300000004
ecoli_00666,1.5193637887,0.1548843215,0.383639033
ecoli_00667,1.2198598118,0.33663483250000004,0.653379393
ecoli_00668,2.0823656484,0.6290051325,0.507616873
ecoli_00669,2.1532227006,0.23287677950000002,0.580596903
ecoli_00670,1.8152634326000001,0.3402835165,0.525567793
ecoli_00671,1.4251657285000001,0.2551085085,0.541530923
ecoli_00672,2.150637851,-0.2106412195,-0.3459771
ecoli_00673,2.1542079876,0.0081183485,0.026489270000000002
ecoli_00674,1.241637629,-0.0524187645,-0.10757295
ecoli_00675,0.8911117178,0.048975674500000003,-0.092380891
ecoli_00676,1.0271999844,0.0069735505,0.31963151300000003
ecoli_00677,0.8870815355,0.1243027315,0.29391968300000004
ecoli_00678,2.2271063575,0.2506270795,0.686319663
ecoli_00679,2.6428938727,0.2659603815,0.6933763230000001
ecoli_00680,0.9319748664,0.1994846585,-0.030107003
ecoli_00681,0.9586356312000001,0.1947202825,0.15281107300000002
ecoli_00682,1.5028437645000001,0.2463574255,0.448557103
ecoli_00683,1.4075849866,0.18963472750000002,0.464314863
ecoli_00684,1.1453887406,0.2104906715,0.296624173
ecoli_00685,0.9915312321,0.1149805935,0.38201686300000004
ecoli_00686,0.4155439219,-0.1403869585,-0.100263604
ecoli_00687,1.1724744885,0.1154425035,0.082263955
ecoli_00688,1.1125269627,-0.09941309150000001,0.068137152
ecoli_00689,0.5947822248,-0.0956358965,0.008882816
ecoli_00690,2.5926840184,0.0271000945,0.452268993
ecoli_00691,2.5750242148,-0.1673961955,0.516558493
ecoli_00692,2.4331571991,-0.0822394825,0.670868723
ecoli_00693,2.0471564793,-0.2059324625,0.6748039730000001
ecoli_00694,1.8400033455,0.0474427725,0.764061093
ecoli_00695,2.1165857965,-0.0500457215,0.521421413
ecoli_00696,2.3086273267,0.2078655425,0.8270174130000001
ecoli_00697,2.893396924,0.0720759105,0.6395325230000001
ecoli_00698,1.0615328782,0.0104555625,0.16358693300000002
ecoli_00699,0.6957160982,0.0356180835,0.07451194300000001
ecoli_00700,0.9984176459,0.0638915885,0.087983618
ecoli_00701,1.0180863883,-0.0419251945,0.171146073
ecoli_00702,1.9247481402000002,0.5999065965,0.30755714300000003
ecoli_00703,1.5624757323,0.5736577305,0.43504015300000004
ecoli_00704,1.0855161101,0.30802484550000003,0.333583893
ecoli_00705,0.9035627406000001,0.20581900150000002,0.403870763
ecoli_00706,1.1128398333,0.012170555500000001,0.157244413
ecoli_00707,0.9376274429,-0.11627780650000001,0.06503750800000001
ecoli_00708,1.3089334514,-0.0986695365,0.18900217300000002
ecoli_00709,0.6522232176,0.050124627500000005,0.430522603
ecoli_00710,0.8581929141,0.1435374335,0.20759201300000002
ecoli_00711,1.0293153123,0.10389764650000001,0.325140303
ecoli_00712,1.5041970931000002,0.2559851465,0.423739103
ecoli_00713,1.1848930597,0.2845067965,0.44374538300000005
ecoli_00714,2.709448318,0.43108199950000003,0.547181673
ecoli_00715,2.1114712158,0.4467713675,0.433431683
ecoli_00716,-0.42236891930000003,0.2153170745,0.10431546100000001
ecoli_00717,0.14302114400000002,-0.1604384555,0.212229043
ecoli_00718,-0.1407487118,-0.2135152995,0.14875797300000002
ecoli_00719,0.1049106003,-0.1519915935,0.21173196300000002
ecoli_00720,-0.21054348080000002,-0.2215205535,0.24320085300000002
ecoli_00721,0.26336893310000004,-0.16858001250000001,0.21966280300000002
ecoli_00722,0.5841399455,-0.1024670105,0.6099491930000001
ecoli_00723,0.1987847184,-0.2654288945,0.5151660730000001
ecoli_00724,2.3844954111,0.1946987695,0.087196909
ecoli_00725,1.4443710095,-0.0725176465,0.47036157300000003
ecoli_00727,2.4830672119,0.022944060500000002,0.645027843
ecoli_00728,0.5544003739,0.07611934050000001,0.257702043
ecoli_00729,1.3115179548,-0.5421789745,0.527121343
ecoli_00730,0.3839872643,0.0832620375,0.02567041
ecoli_00731,0.588171588,-0.5856774895,0.149264913
ecoli_00732,0.9548941421,-0.5060917815,0.23104943300000003
ecoli_00733,1.3844783953,0.3544114465,0.264446703
ecoli_00734,2.0576448307,-0.032565354500000004,0.491011093
ecoli_00735,0.6989659303,0.2316233325,0.40659345300000005
ecoli_00736,1.510007017,-0.1193877545,0.629358233
ecoli_00737,0.7797368618,0.2453798475,0.41980537300000004
ecoli_00738,0.9444022306000001,0.1599074395,0.725253033
ecoli_00739,0.2147857065,0.0213896465,0.29002768300000004
ecoli_00740,0.3293760182,-0.1945216165,0.6440838830000001
ecoli_00741,0.4574981477,0.1206681475,0.8479485130000001
ecoli_00742,-0.0894442335,0.2611163045,0.829896053
ecoli_00743,0.3598765223,0.1707911045,0.544071473
ecoli_00744,0.264646773,0.0218404895,0.5592394930000001
ecoli_00745,0.2065377645,0.0257714325,0.47991167300000004
ecoli_00746,-0.1041979013,0.1541240925,0.556417913
ecoli_00747,-0.1283078186,-0.0598652025,0.493899293
ecoli_00748,0.5336407692,-0.0716283185,0.485328093
ecoli_00749,1.1756345103,-0.3059168365,0.464496883
ecoli_00750,0.2740713593,-0.3758004285,0.649161093
ecoli_00751,-0.7882727849000001,-0.2074843435,0.32947587300000003
ecoli_00752,-0.4261124767,-0.5655738105,0.296778353
ecoli_00753,-0.0730691413,-0.3688439875,0.201890953
ecoli_00754,-0.37058336940000003,-0.4374423355,0.275129713
ecoli_00755,-0.6205939748,-1.1419035075,-0.445342181
ecoli_00756,-0.9969088852,-0.8725802955,-0.14552193800000002
ecoli_00757,-0.3112277063,0.0124971665,0.420678743
ecoli_00758,0.2265501382,-0.060925781500000005,0.387503033
ecoli_00759,0.1761495826,0.1757789445,0.515541103
ecoli_00760,0.8750402809000001,-0.19758216650000002,0.419079603
ecoli_00761,-0.5681702545,-0.29459337150000003,0.113228532
ecoli_00762,-0.0985942701,0.0439452565,0.145492598
ecoli_00763,-0.6537312037,-0.4480512105,0.057324061
ecoli_00764,-0.5819076874,-0.3372650465,0.051602317
ecoli_00765,-0.1390253612,-0.0845058445,0.047017895000000004
ecoli_00766,-0.2572420231,-0.1923731555,0.07806117700000001
ecoli_00767,2.2433235651,-0.1073884435,0.554945433
ecoli_00768,5.0048977772,0.3100932665,0.648474443
ecoli_00769,-0.18266487280000002,0.40893215650000003,0.5753141230000001
ecoli_00770,0.0074100322000000005,0.3854693295,0.5862271530000001
ecoli_00771,0.6518199441,0.5386745015000001,0.693161793
ecoli_00772,0.807646312,0.12540961850000001,0.48257620300000004
ecoli_00773,0.42508214710000003,0.2189261405,0.44486670300000003
ecoli_00774,0.5123232808,0.1439175125,0.424267453
ecoli_00775,0.4879528956,0.2392712915,0.227203863
ecoli_00776,0.6666707427,0.2470817855,0.196128253
ecoli_00777,-0.4602687978,-0.2023892735,0.152688973
ecoli_00778,-0.8595905394000001,-0.1470560755,0.12606668000000001
ecoli_00779,-1.2605435764,-0.3793922515,0.7941495230000001
ecoli_00780,-1.3424021945,-0.47348255250000004,0.815270033
ecoli_00781,-0.6264351341000001,0.0773154385,0.338840073
ecoli_00782,-0.8213285777,-0.051592187500000004,0.323054463
ecoli_00783,-1.3413791766,-0.2960862435,0.432644723
ecoli_00784,-0.604761054,-0.2850864735,0.485480993
ecoli_00785,0.0600600461,-0.0538534315,0.300746703
ecoli_00786,0.32469388650000003,-0.0132013775,0.34624546300000003
ecoli_00787,-0.8542008696000001,0.1723281905,0.608588733
ecoli_00788,-0.7815315308,-0.0907514075,0.557231563
ecoli_00789,-1.3491350869,0.0618431835,0.430531873
ecoli_00790,-0.42272642800000004,-0.0451860055,0.47473322300000004
ecoli_00791,-0.8529517271,0.0362460175,0.475017483
ecoli_00792,-1.0026013393,0.0697075115,0.709374983
ecoli_00793,-0.8487284377000001,0.1243418335,0.42960406300000004
ecoli_00794,-0.8373779134,0.0239877145,0.444629313
ecoli_00795,-0.5595376126,-0.1030037735,0.650228023
ecoli_00796,-0.7486157194,0.0923597295,0.7174304530000001
ecoli_00797,0.5157489125,-0.09882848350000001,-0.41595584700000005
ecoli_00798,-0.3644424895,-0.3570407225,0.229595813
ecoli_00799,1.0234437186,-0.2436996975,-0.53031891
ecoli_00800,0.508365205,-0.0109894035,-0.264506101
ecoli_00818,1.0964881235,0.1220023195,0.207994233
ecoli_00819,1.1894948063,0.4039018945,0.253845453
ecoli_00820,1.3100621243,-0.1404526755,0.49687887300000005
ecoli_00821,1.5200248676,-0.1768328855,0.5496294230000001
ecoli_00822,1.4429093551,0.1491674895,0.326151603
ecoli_00823,1.7248727619,0.1334216725,0.395503043
ecoli_00824,1.0813702999,-0.0430175555,0.20829614300000002
ecoli_00825,1.4037913798,-0.0062218435,0.37606821300000004
ecoli_00826,1.3209026755,0.0580820425,0.459934233
ecoli_00827,1.4631423987,0.0282729385,0.517486403
ecoli_00828,0.696431645,-0.0940826835,0.28184425300000004
ecoli_00829,0.5471625099,0.0538450745,0.281401713
ecoli_00830,1.2587969481,0.4293235005,0.510756223
ecoli_00831,1.2144618966,0.4305647795,0.523190413
ecoli_00832,0.6785427837,-0.1304379255,0.48724811300000004
ecoli_00833,0.4607395052,-0.4923165425,0.21544195300000002
ecoli_00834,1.207985689,-0.11067289550000001,0.456262873
ecoli_00835,1.0665102239,0.0283801675,0.5116651830000001
ecoli_00836,0.9966331405000001,-0.21639004650000002,0.560872303
ecoli_00837,1.0295966619,-0.2043545435,0.553273863
ecoli_00838,0.9750395843,0.13124389050000002,0.778064203
ecoli_00839,1.0189485474,0.0228204995,0.7423117130000001
ecoli_00840,0.9302500515000001,0.1036414615,0.615049543
ecoli_00841,0.7014889483,0.14122508150000002,0.6014201330000001
ecoli_00842,1.1433181587,-0.0170278085,0.47916943300000003
ecoli_00843,1.0327320151,0.0457698995,0.424966693
ecoli_00844,1.1412880901,-0.0232002595,0.439007113
ecoli_00845,1.1115451659,0.0207413515,0.623551333
